key,날짜,구분,종목코드,종목명,현재가,전일대비,등락률,거래량,거래대금,시가,고가,저가,10일변동가격,10일변동비율,익일시가,10일고가,라벨
2126,20210215,증,019570,플루토스,760,175,29.91,31363172,22083,604,760,588,198,0.25,782,980,1
2127,20210215,신,218150,미래생명자원,4780,1100,29.89,14716664,66582,4100,4780,3950,1465,0.3,4835,6300,1
2128,20210215,신,009070,KCTC,6150,1415,29.88,4237335,25835,6030,6150,5920,4290,0.6,7210,11500,1
2129,20210215,신,036030,케이티알파,12000,2760,29.87,2032037,24188,11800,12000,11650,6600,0.49,13350,19950,1
2130,20210215,신,006620,동구바이오제약,33050,7600,29.86,2840693,88894,25950,33050,25900,4687,0.41,11387,16074,1
2131,20210215,신,014160,대영포장,2370,545,29.86,63517333,144223,2090,2370,2085,1515,0.61,2500,4015,1
2132,20210215,,086890,이수앱지스,14150,3250,29.82,12355742,169392,12450,14150,12200,1700,0.11,15400,17100,0
2133,20210215,,171090,선익시스템,14000,3200,29.63,3399494,43999,10900,14000,10900,2300,0.17,13850,16150,0
2134,20210215,,006200,한국전자홀딩스,1205,275,29.57,17954274,20400,965,1205,942,265,0.21,1290,1555,1
2135,20210216,신,025820,이구산업,3120,720,30.0,21251742,62193,2400,3120,2390,430,0.12,3480,3910,0
2136,20210216,신,036030,케이티알파,15600,3600,30.0,19899849,298167,13350,15600,13050,3150,0.19,16800,19950,0
2137,20210216,신,014160,대영포장,3080,710,29.96,114672772,330727,2500,3080,2500,505,0.14,3510,4015,0
2138,20210216,증,004410,서울식품,282,65,29.95,182381642,48721,223,282,221,241,0.8,302,543,1
2139,20210216,신,009070,KCTC,7990,1840,29.92,5346727,41009,7210,7990,7180,1940,0.2,9560,11500,1
2140,20210216,신,004140,동방,12950,2980,29.89,47482216,586058,11700,12950,11300,1000,0.08,12950,13950,0
2141,20210216,신,051160,지어소프트,21300,4900,29.88,6702288,131227,16650,21300,16600,1350,0.06,21300,22650,0
2142,20210216,증,036630,세종텔레콤,748,172,29.86,329294343,225820,580,748,575,154,0.19,793,947,0
2143,20210216,증,007120,미래아이앤지,592,136,29.82,61431626,34552,463,592,463,105,0.17,619,724,0
2144,20210216,증,006740,영풍제지,10350,2360,29.54,15598941,150574,8700,10350,8450,1850,0.16,11350,13200,0
2145,20210217,신,068290,삼성출판사,31850,7350,30.0,11030510,326857,24850,31850,24500,8100,0.24,33300,41400,1
2146,20210217,신,261200,덴티스,2275,525,30.0,50956398,106170,1915,2275,1855,290,0.13,2300,2590,0
2147,20210217,신,064260,다날,6680,1540,29.96,38236475,233167,5250,6680,5180,870,0.1,8680,9550,0
2148,20210217,신,094480,갤럭시아머니트리,6120,1410,29.94,19215994,111927,4690,6120,4500,0,0.0,7950,7950,0
2149,20210217,신,122450,KX,26500,6100,29.9,6384734,156983,22500,26500,21300,625,0.05,13500,14125,0
2150,20210217,신,189980,흥국에프엔비,3410,785,29.9,34830200,108404,2630,3410,2600,535,0.14,3755,4290,0
2151,20210217,신,129260,인터지스,4910,1130,29.89,15340199,70728,3800,4910,3775,260,0.05,5190,5450,0
2152,20210217,증,015020,이스타코,1165,268,29.88,11968401,13183,899,1165,869,275,0.23,1215,1490,1
2153,20210217,신,009180,한솔로지스틱스,3870,890,29.87,33806127,121993,2980,3870,2930,0,0.0,4240,4240,0
2154,20210217,신,014160,대영포장,4000,920,29.87,90075196,341830,3510,4000,3255,15,0.0,4000,4015,0
2155,20210217,증,056080,유진로봇,5460,1255,29.85,18969744,96626,4230,5460,4105,10,0.0,5460,5470,0
2156,20210217,증,004410,서울식품,366,84,29.79,361317255,125799,302,366,301,143,0.36,400,543,1
2157,20210217,신,009070,KCTC,10350,2360,29.54,18446952,186617,9560,10350,9500,200,0.02,11300,11500,0
2158,20210217,환,175140,휴먼테크놀로지,11200,2550,29.48,1958124,20282,9070,11200,8970,0,0.0,10850,10850,0
2159,20210218,신,068290,삼성출판사,41400,9550,29.98,14888370,566032,33300,41400,32650,4450,0.11,39900,44350,0
2160,20210218,신,234100,폴라리스세원,7810,1800,29.95,34335182,255125,6690,7810,6500,630,0.08,8110,8740,0
2161,20210218,신,064260,다날,8680,2000,29.94,25749324,223283,8680,8680,8330,1280,0.15,8270,9550,0
2162,20210218,,308170,씨티알모빌리티,40850,9400,29.89,10753883,419114,33000,40850,32500,600,0.02,38200,38800,0
2163,20210218,증,219550,디와이디,1195,274,29.75,35903629,39655,919,1195,871,195,0.16,1255,1450,0
2164,20210219,,000910,유니온,8240,1900,29.97,38814886,303616,6800,8240,6510,2590,0.34,7510,10100,1
2165,20210219,환,044180,KD,1050,239,29.47,10246119,10041,812,1050,812,80,0.07,1180,1260,0
2166,20210222,증,004410,서울식품,429,99,30.0,615696866,246681,380,429,366,109,0.25,434,543,1
2167,20210222,증,051980,중앙첨단소재,2405,555,30.0,12442508,27572,1850,2405,1850,450,0.18,2450,2900,0
2168,20210222,신,086900,메디톡스,197600,45600,30.0,265254,52406,197500,197600,196900,19200,0.1,199800,219000,0
2169,20210222,신,042420,네오위즈홀딩스,34250,7900,29.98,1214489,39358,32500,34250,29900,9850,0.31,32150,42000,1
2170,20210222,신,058430,포스코스틸리온,23500,5400,29.83,1509794,33946,18900,23500,18600,13000,0.51,25700,38700,1
2171,20210222,,274090,켄코아에어로스페이스,16400,3750,29.64,5186462,79707,14750,16400,13300,3300,0.19,17200,20500,0
2172,20210223,증,139670,키네마스터,41950,9650,29.88,3699426,150101,31250,41950,30900,18350,0.41,44450,62800,1
2173,20210223,신,011500,한농화성,20250,4650,29.81,5278201,102102,15250,20250,14850,4400,0.21,20900,25300,1
2174,20210224,증,323990,박셀바이오,119900,27600,29.9,7996182,881531,91600,119900,91600,24300,0.19,125600,149900,0
2175,20210224,증,067730,로지시스,8780,2020,29.88,13722061,112501,7220,8780,7140,1440,0.15,9410,10850,0
2176,20210224,증,304840,피플바이오,52000,11950,29.84,2041854,99081,42350,52000,41850,5300,0.1,54600,59900,0
2177,20210224,증,113810,디젠스,1000,227,29.37,17175843,16137,771,1000,754,35,0.03,1115,1150,0
2178,20210225,증,048410,현대바이오,52000,12000,30.0,10202645,497446,48200,52000,45650,10300,0.18,56000,66300,0
2179,20210225,증,064240,홈캐스트,3185,735,30.0,10105609,30944,2570,3185,2560,160,0.05,3035,3195,0
2180,20210225,신,222420,쎄노텍,2665,615,30.0,48707201,122193,2365,2665,2220,95,0.03,2800,2895,0
2181,20210225,증,139670,키네마스터,54200,12500,29.98,4508939,216029,41000,54200,39900,10300,0.2,52500,62800,1
2182,20210225,신,052900,KX하이텍,2235,515,29.94,18353821,38634,1765,2235,1750,225,0.09,2390,2615,0
2183,20210225,,025870,신라에스지,17150,3950,29.92,1492823,24226,13850,17150,13350,1400,0.08,16650,18050,0
2184,20210225,증,011300,성안머티리얼스,1180,270,29.67,45188751,49013,927,1180,910,190,0.16,1180,1370,0
2185,20210226,신,115500,케이씨에스,8600,1980,29.91,7484662,58829,6570,8600,6550,500,0.05,10100,10600,0
2186,20210226,신,004090,한국석유,195500,45000,29.9,105840,20140,180000,195500,180000,3000,0.01,220000,223000,0
2187,20210226,,089150,케이씨티,8520,1960,29.88,19663075,152079,6630,8520,6580,220,0.02,9240,9460,0
2188,20210226,,003000,부광약품,27850,6400,29.84,23561207,614263,20950,27850,20650,1650,0.06,29450,31100,0
2189,20210302,신,016740,두올,5040,1160,29.9,42491587,200145,3975,5040,3950,390,0.07,5500,5890,0
2190,20210302,증,047080,한빛소프트,4910,1130,29.89,14153988,63802,3930,4910,3855,2300,0.48,4750,7050,1
2191,20210302,증,019570,플루토스,978,225,29.88,37978267,35022,779,978,770,80,0.07,1105,1185,0
2192,20210302,증,002690,동일제강,3655,840,29.84,18914670,67027,3095,3655,3050,390,0.1,3950,4340,0
2193,20210302,정,049470,SGA,1020,233,29.61,11212104,11419,1020,1020,990,75,0.07,1045,1120,0
2194,20210303,신,058630,엠게임,9100,2100,30.0,44707128,370118,6710,9100,6690,80,0.01,9860,9940,0
2195,20210303,,171090,선익시스템,17800,4100,29.93,7936168,130285,13450,17800,13300,1900,0.1,19700,21600,0
2196,20210303,신,006220,제주은행,8250,1900,29.92,20252893,151539,6450,8250,6340,2150,0.27,8000,10150,1
2197,20210303,증,015020,이스타코,1350,310,29.81,24333431,30806,1045,1350,1045,100,0.07,1430,1530,0
2198,20210303,신,218150,미래생명자원,5640,1295,29.8,21284154,113136,4420,5640,4420,1420,0.24,5890,7310,1
2199,20210304,신,009520,포스코엠텍,8720,2010,29.96,33177949,284645,8280,8720,8170,2570,0.27,9480,12050,1
2200,20210304,신,007860,서연,13450,3100,29.95,47125160,577657,11200,13450,10600,1500,0.12,12000,13500,0
2201,20210304,신,053290,NE능률,4450,1025,29.93,18130469,74822,3600,4450,3505,3680,0.69,5310,8990,1
2202,20210304,신,004830,덕성,10900,2510,29.92,33674860,340560,9520,10900,9090,2350,0.22,10450,12800,1
2203,20210304,증,066910,손오공,2395,550,29.81,46021191,104374,1845,2395,1830,645,0.27,2375,3020,1
2204,20210304,,019770,서연탑메탈,11550,2650,29.78,18641746,202808,9750,11550,9600,2600,0.23,11550,14150,1
2205,20210305,신,126560,현대퓨처넷,4940,1140,30.0,36709897,169540,3805,4940,3770,240,0.04,5570,5810,0
2206,20210305,신,053290,NE능률,5780,1330,29.89,5831016,32065,5310,5780,5130,2190,0.32,6800,8990,1
2207,20210305,신,009520,포스코엠텍,11300,2580,29.59,67831135,704872,9480,11300,9130,300,0.03,11750,12050,0
2208,20210308,신,075970,동국알앤에스,4035,930,29.95,20243852,76505,3150,4035,3150,2470,0.56,4430,6900,1
2209,20210308,신,016880,웅진,1780,410,29.93,15663166,25705,1355,1780,1355,230,0.12,1985,2215,0
2210,20210308,신,053260,금강철강,5600,1290,29.93,10005958,52944,4310,5600,4250,1540,0.24,6390,7930,1
2211,20210308,신,053290,NE능률,7510,1730,29.93,6409537,45272,6800,7510,6610,3340,0.48,6910,10250,1
2212,20210309,신,052460,아이크래프트,5830,1345,29.99,11751677,66879,5250,5830,5110,1680,0.26,6530,8210,1
2213,20210309,증,303030,지니틱스,3970,915,29.95,78955985,291215,3025,3970,3025,15,0.0,4415,4430,0
2214,20210309,신,014190,원익큐브,2650,610,29.9,11051044,27027,2035,2650,1965,1935,0.64,3020,4955,1
2215,20210310,신,094480,갤럭시아머니트리,5960,1370,29.85,41494661,231213,4740,5960,4640,1440,0.25,5860,7300,1
2216,20210310,신,003080,성보화학,6070,1395,29.84,3604703,21654,5870,6070,5430,180,0.03,6300,6480,0
2217,20210310,신,027710,팜스토리,2265,520,29.8,186449035,386527,1755,2265,1720,215,0.09,2360,2575,0
2218,20210310,,007770,한일화학,16800,3850,29.73,3915306,62183,13350,16800,13100,2800,0.16,17150,19950,0
2219,20210310,신,007330,푸른저축은행,15950,3650,29.67,6245165,92435,13450,15950,13400,4800,0.32,15200,20000,1
2220,20210311,신,014190,원익큐브,3330,765.0,29.82,71071977,220508,2745,3330,2730,1770,0.5,3520,5290,1
2221,20210311,,006200,한국전자홀딩스,1335,305.0,29.61,8663193,10963,1030,1335,1030,305,0.18,1735,2040,0
2222,20210312,,025880,케이씨피드,3185,735,30.0,22962849,69675,2495,3185,2470,1030,0.25,4140,5170,1
2223,20210312,신,189980,흥국에프엔비,4485,1035,30.0,30885975,127111,3560,4485,3415,520,0.1,5210,5730,0
2224,20210312,,006200,한국전자홀딩스,1735,400,29.96,17802207,30842,1735,1735,1675,420,0.26,1620,2040,1
2225,20210312,신,068290,삼성출판사,46000,10600,29.94,14341006,598992,35700,46000,35700,9700,0.22,44200,53900,1
2226,20210312,신,100790,미래에셋벤처투자,8520,1960,29.88,20265569,159591,6640,8520,6580,1410,0.17,8460,9870,0
2227,20210312,,067010,이씨에스,6570,1510,29.84,14700411,91277,5070,6570,5070,1110,0.16,6960,8070,0
2228,20210315,,025880,케이씨피드,4140,955,29.98,15379721,62934,4140,4140,3890,1130,0.28,4040,5170,1
2229,20210315,신,027360,아주IB투자,5680,1310,29.98,36512775,188917,4595,5680,4560,550,0.09,6080,6630,0
2230,20210315,신,027830,대성창투,3035,700,29.98,60169325,165929,2350,3035,2325,650,0.21,3100,3750,1
2231,20210315,신,075970,동국알앤에스,5510,1265,29.8,30331452,149853,4665,5510,4440,1150,0.2,5750,6900,1
2232,20210316,신,212560,네오오토,7330,1690,29.96,9322593,65821,5640,7330,5640,2340,0.3,7860,10200,1
2233,20210316,신,014530,극동유화,4645,1070,29.93,12202172,54768,4340,4645,4050,1770,0.35,5070,6840,1
2234,20210316,신,307930,컴퍼니케이,12000,2740,29.59,21413905,232013,9510,12000,9020,700,0.06,12200,12900,0
2235,20210316,증,067730,로지시스,11800,2690,29.53,8772844,96931,9340,11800,9190,150,0.01,12500,12650,0
2236,20210317,증,006980,우성,4550,1050,30.0,61010395,259610,3545,4550,3540,255,0.06,4625,4880,0
2237,20210317,,222980,한국맥널티,9360,2160,30.0,5665266,51015,8500,9360,8410,2650,0.29,9200,11850,1
2238,20210317,증,185490,아이진,18650,4300,29.97,6202650,106144,15200,18650,15150,2500,0.14,17700,20200,0
2239,20210317,증,090370,메타랩스,1325,305,29.9,13433378,17344,1050,1325,1035,5,0.0,1295,1300,0
2240,20210317,증,900120,씨엑스아이,391,90,29.9,57289228,21649,301,391,301,3,0.01,377,380,0
2241,20210317,정,214390,경보제약,16100,3700,29.84,6741992,104176,15050,16100,14050,850,0.07,12900,13750,0
2242,20210318,증,024890,대원화성,2655,610,29.83,36422239,92490,2050,2655,2020,530,0.18,2870,3400,0
2243,20210319,증,029480,광무,652,150,29.88,62968603,38615,514,652,507,185,0.29,628,813,1
2244,20210322,신,014190,원익큐브,4660,1075,29.99,92945077,399272,3555,4660,3555,690,0.15,4690,5380,0
2245,20210322,신,064850,에프앤가이드,9900,2280,29.92,4131651,38818,9300,9900,8580,3350,0.31,10850,14200,1
2246,20210322,신,004090,한국석유,267500,61500,29.85,138750,33206,207500,267500,202000,4636,0.35,13235,17871,1
2247,20210322,증,049830,승일,12800,2930,29.69,1115254,13209,10000,12800,9920,8050,0.48,16600,24650,1
2248,20210322,,054300,팬스타엔터프라이즈,1050,239,29.47,17591255,16905,850,1050,822,85,0.07,1150,1235,0
2249,20210323,신,043610,지니뮤직,7730,1780,29.92,42031460,293494,5890,7730,5650,120,0.01,8170,8290,0
2250,20210323,신,003010,혜인,7910,1820,29.89,28830028,214565,6160,7910,6050,790,0.1,7860,8650,0
2251,20210323,신,066670,디티씨,5130,1180,29.87,15780116,77346,4150,5130,4150,350,0.06,5500,5850,0
2252,20210323,신,036030,케이티알파,11250,2570,29.61,8557741,88553,8670,11250,8570,1800,0.15,12150,13950,0
2253,20210324,신,234300,에스트래픽,7280,1680,30.0,12924704,89415,5600,7280,5550,2610,0.36,7170,9780,1
2254,20210324,신,016880,웅진,2825,650,29.89,21016589,55512,2250,2825,2215,440,0.15,2885,3325,0
2255,20210324,증,011080,형지I&C,1640,375,29.64,9696856,15002,1265,1640,1225,295,0.17,1705,2000,0
2256,20210325,,004540,깨끗한나라,5530,1275,29.96,18048960,94225,4550,5530,4545,2620,0.42,6230,8850,1
2257,20210325,증,049830,승일,21550,4950,29.82,4315201,85785,17000,21550,16800,4950,0.24,20750,25700,1
2258,20210325,증,208640,썸에이지,2940,675,29.8,17376582,46095,2400,2940,2300,2205,0.73,3005,5210,1
2259,20210326,신,124560,태웅로직스,7240,1670,29.98,38369531,252941,5590,7240,5500,710,0.09,7650,8360,0
2260,20210326,신,225530,보광산업,6950,1600,29.91,13469422,85989,5370,6950,5270,250,0.03,7400,7650,0
2261,20210326,주,050090,비케이홀딩스,1100,252,29.72,18011390,18465,855,1100,855,355,0.31,1160,1515,1
2262,20210329,,086890,이수앱지스,13000,3000,30.0,10866899,133237,10100,13000,9980,1800,0.13,13500,15300,0
2263,20210329,신,237820,플레이디,11050,2550,30.0,4003108,42549,8610,11050,8450,750,0.06,11800,12550,0
2264,20210329,증,317530,캐리소프트,6900,1590,29.94,2095971,13951,5300,6900,5210,1280,0.16,8070,9350,0
2265,20210330,,222980,한국맥널티,11100,2560,29.98,9020949,94219,8590,11100,8570,100,0.01,11750,11850,0
2266,20210330,신,003530,한화투자증권,4015,925,29.94,84430448,308676,3100,4015,3050,4070,0.99,4130,8200,1
2267,20210330,,014470,부방,3755,865,29.93,35861506,123660,2935,3755,2920,735,0.18,4060,4795,0
2268,20210330,신,007330,푸른저축은행,24100,5550,29.92,5510041,121243,19200,24100,18800,500,0.02,26100,26600,0
2269,20210330,,041190,우리기술투자,9640,2220,29.92,112125967,981537,7640,9640,7490,3500,0.35,10050,13550,1
2270,20210331,신,094480,갤럭시아머니트리,8320,1920,30.0,56405428,429709,6400,8320,6230,720,0.09,8170,8890,0
2271,20210331,신,224110,에이텍모빌리티,37550,8650,29.93,6213889,223430,28700,37550,28300,10950,0.29,37500,48450,1
2272,20210331,,080520,오디텍,7430,1710,29.9,9988873,68328,5750,7430,5750,1290,0.16,8100,9390,0
2273,20210401,신,053290,NE능률,15600,3600,30.0,6156124,91164,11700,15600,11650,8950,0.54,16700,25650,1
2274,20210401,신,021080,에이티넘인베스트,4815,1110,29.96,27667128,129341,4025,4815,4010,2370,0.46,5110,7480,1
2275,20210401,,297570,알로이스,6450,1485,29.91,43599382,256614,4905,6450,4900,1520,0.24,6380,7900,1
2276,20210401,증,054410,케이피티유,12150,2770,29.53,1838388,20180,9400,12150,9270,1350,0.09,14850,16200,0
2277,20210402,신,001380,SG글로벌,4125,950,29.92,56161427,217033,3180,4125,3180,840,0.2,4140,4980,1
2278,20210402,신,053260,금강철강,9560,2200,29.89,10222514,94534,8700,9560,8620,1100,0.12,9300,10400,0
2279,20210402,신,246690,TS인베스트먼트,6610,1520,29.86,27627151,166271,5230,6610,5080,1988,0.44,4536,6524,1
2280,20210402,신,021080,에이티넘인베스트,6250,1435,29.8,58177491,332132,5110,6250,5060,1150,0.18,6330,7480,0
2281,20210405,증,066910,손오공,3510,810,30.0,40239461,129833,2885,3510,2765,530,0.14,3770,4300,0
2282,20210405,,007770,한일화학,22550,5200,29.97,974450,21203,18250,22550,18200,1350,0.06,22950,24300,0
2283,20210405,신,092300,현우산업,5740,1320,29.86,20054329,106119,4450,5740,4440,1290,0.21,6100,7390,1
2284,20210405,증,004920,씨아이테크,1315,300,29.56,11904339,14745,1015,1315,1015,530,0.39,1350,1880,1
2285,20210406,신,003530,한화투자증권,6500,1500,30.0,16959063,100010,5120,6500,5120,1360,0.2,6840,8200,1
2286,20210406,,205470,휴마시스,9420,2170,29.93,25431613,224597,7610,9420,7600,5520,0.56,9830,15350,1
2287,20210406,신,053290,NE능률,20900,4800,29.81,13567581,250466,16650,20900,15300,5350,0.26,20300,25650,1
2288,20210407,신,026890,스틱인베스트먼트,18000,4150,29.96,24248670,394349,14000,18000,13950,2250,0.12,18750,21000,0
2289,20210407,,309930,오하임앤컴퍼니,4275,985,29.94,5044442,19444,3305,4275,3305,1060,0.21,5030,6090,1
2290,20210407,신,264900,크라운제과,13700,3150,29.86,1817501,24250,12800,13700,12800,4150,0.3,14000,18150,1
2291,20210408,신,007210,벽산,3795,875,29.97,66602385,233094,2970,3795,2970,1410,0.35,3990,5400,1
2292,20210408,증,109820,진매트릭스,14100,3250,29.95,2817485,38170,10750,14100,10700,3750,0.25,15050,18800,1
2293,20210408,증,065770,CS,3540,815,29.91,7953805,26012,2730,3540,2670,3150,0.73,4300,7450,1
2294,20210408,,025950,동신건설,57600,13250,29.88,4325336,224418,44050,57600,42450,8300,0.14,59600,67900,0
2295,20210408,증,299660,셀리드,72600,16700,29.87,1761512,120786,55800,72600,55100,18200,0.24,75300,93500,1
2296,20210408,신,053160,프리엠스,26350,6050,29.8,1970010,46781,20450,26350,19300,4450,0.15,30400,34850,0
2297,20210408,증,013360,일성건설,1895,435,29.79,15634323,27712,1480,1895,1440,710,0.35,2035,2745,1
2298,20210409,,000890,보해양조,1540,355,29.96,186714307,266780,1215,1540,1200,95,0.06,1615,1710,0
2299,20210409,증,065770,CS,4600,1060,29.94,2902206,12917,4300,4600,4260,2090,0.39,5360,7450,1
2300,20210409,환,044180,KD,1780,410,29.93,10564408,17397,1360,1780,1355,935,0.47,2000,2935,1
2301,20210409,신,020710,시공테크,8090,1860,29.86,11621742,90254,6520,8090,6450,1680,0.2,8570,10250,1
2302,20210409,신,293580,나우IB,17250,3950,29.7,5542698,88318,13600,17250,13400,1100,0.06,18000,19100,0
2303,20210412,증,065770,CS,5980,1380,30.0,16334319,90835,5360,5980,5000,1780,0.3,5840,7620,1
2304,20210412,신,048910,대원미디어,45350,10450,29.94,2526363,108243,37000,45350,36800,10350,0.23,45350,55700,1
